time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T04:26:17.230Z,35.9031667,-117.6905,6.55,2.87,ml,11,86,0.07905,0.08,ci,ci37222132,2019-08-14T21:41:22.606Z,"20km E of Little Lake, CA",earthquake,0.2,0.6,0.148,7,reviewed,ci,ci
2019-07-06T04:26:09.860Z,35.87,-117.7001667,4.1,2.85,ml,10,89,0.08077,0.08,ci,ci37222124,2019-08-14T21:28:45.344Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.46,0.121,7,reviewed,ci,ci
2019-07-06T04:25:36.100Z,35.8838333,-117.7311667,3,2.96,ml,20,63,0.07995,0.18,ci,ci37222116,2019-08-14T20:45:51.753Z,"17km ESE of Little Lake, CA",earthquake,0.26,1.27,0.083,9,reviewed,ci,ci
2019-07-06T04:25:24.620Z,35.6281667,-117.3551667,8.46,2.74,ml,7,148,0.09662,0.14,ci,ci37222108,2019-08-14T20:40:33.124Z,"15km S of Trona, CA",earthquake,0.47,0.93,0.124,5,reviewed,ci,ci
2019-07-06T04:24:43.320Z,35.6741667,-117.549,7.96,3.67,ml,18,58,0.1125,0.19,ci,ci37222092,2019-08-14T20:22:26.598Z,"13km ENE of Ridgecrest, CA",earthquake,0.32,1.2,0.19,10,reviewed,ci,ci
2019-07-06T04:24:40.670Z,35.8976667,-117.6995,7.41,3.65,mlr,34,45,0.08799,0.11,ci,ci38457895,2019-09-26T14:30:27.040Z,"19km ESE of Little Lake, CA",earthquake,0.13,0.4,0.157,19,reviewed,ci,ci
2019-07-06T04:24:14.940Z,35.6356667,-117.429,5.65,3.26,ml,17,99,0.1223,0.12,ci,ci38457879,2019-09-26T14:30:27.040Z,"15km S of Searles Valley, CA",earthquake,0.18,0.83,0.129,11,reviewed,ci,ci
2019-07-06T04:23:29.830Z,35.8885,-117.7186667,4.63,3.34,ml,25,56,0.1008,0.11,ci,ci37222060,2019-08-14T18:05:37.200Z,"18km ESE of Little Lake, CA",earthquake,0.13,0.28,0.156,11,reviewed,ci,ci
2019-07-06T04:23:29.510Z,35.6506667,-117.488,1.08,3.37,ml,16,64,0.06739,0.2,ci,ci37222052,2019-08-14T18:02:04.410Z,"15km SSW of Searles Valley, CA",earthquake,0.3,0.55,0.094,5,reviewed,ci,ci
2019-07-06T04:23:14.240Z,35.8921667,-117.706,5.81,2.93,ml,13,81,0.09516,0.07,ci,ci37222068,2019-08-14T18:12:13.660Z,"19km ESE of Little Lake, CA",earthquake,0.15,0.47,0.097,8,reviewed,ci,ci
2019-07-06T04:22:39.100Z,35.913,-117.7446667,6.21,3.09,ml,18,60,0.06951,0.11,ci,ci37222044,2019-08-14T17:12:32.861Z,"15km E of Little Lake, CA",earthquake,0.19,0.51,0.132,11,reviewed,ci,ci
2019-07-06T04:22:16.200Z,35.8611667,-117.6911667,7.72,3.64,ml,26,47,0.07965,0.1,ci,ci37222036,2019-09-26T14:30:00.040Z,"21km ESE of Little Lake, CA",earthquake,0.13,0.41,0.134,16,reviewed,ci,ci
2019-07-06T04:21:53.760Z,35.7166667,-117.5548333,6.81,3.62,ml,20,89,0.1048,0.15,ci,ci37222028,2019-08-14T16:48:50.040Z,"15km WSW of Searles Valley, CA",earthquake,0.22,0.7,0.147,9,reviewed,ci,ci
2019-07-06T04:21:35.820Z,35.7786667,-117.6121667,2.59,4.17,mlr,41,53,0.03887,0.17,ci,ci38457871,2019-09-26T14:29:59.040Z,"18km NNE of Ridgecrest, CA",earthquake,0.15,0.24,0.19,66,reviewed,ci,ci
2019-07-06T04:21:00.190Z,35.8005,-117.625,9.04,3.54,ml,13,77,0.02703,0.11,ci,ci37221956,2019-08-14T00:32:34.313Z,"20km W of Searles Valley, CA",earthquake,0.25,0.44,0.088,7,reviewed,ci,ci
2019-07-06T04:20:46.910Z,35.8735,-117.7,3.16,3.6,ml,9,96,0.08354,0.1,ci,ci37221948,2019-08-14T00:18:25.516Z,"20km ESE of Little Lake, CA",earthquake,0.23,5.05,0.112,7,reviewed,ci,ci
2019-07-06T04:20:28.200Z,35.9246667,-117.7088333,2.76,3.68,ml,11,120,0.08764,0.2,ci,ci37221940,2019-08-14T17:35:22.960Z,"18km E of Little Lake, CA",earthquake,0.51,1.28,0.109,6,reviewed,ci,ci
2019-07-06T04:19:56.010Z,35.5808333,-117.4041667,5.18,4.01,mlr,7,201,0.04764,0.08,ci,ci38457863,2019-08-13T22:37:45.399Z,"20km S of Trona, CA",earthquake,0.47,0.36,0.066,3,reviewed,ci,ci
2019-07-06T04:19:54.940Z,35.885,-117.717,4.9,3.83,mlr,19,128,0.08562,0.11,ci,ci38457855,2019-09-26T14:30:31.040Z,"18km ESE of Little Lake, CA",earthquake,0.21,1.09,0.109,8,reviewed,ci,ci
2019-07-06T04:19:15.470Z,35.785,-117.6175,10.6,4.49,ml,17,115,0.03471,0.1,ci,ci37221932,2019-08-13T22:17:47.902Z,"19km NNE of Ridgecrest, CA",earthquake,0.21,0.33,0.113,5,reviewed,ci,ci
2019-07-06T04:18:55.790Z,35.9101667,-117.6848333,7.41,5.44,mw,66,37,0.07213,0.17,ci,ci38457847,2019-09-26T14:30:26.040Z,"20km E of Little Lake, CA",earthquake,0.12,0.36,,6,reviewed,ci,ci
2019-07-06T04:18:36.030Z,35.694,-117.5381667,8.39,3.63,ml,22,76,0.1238,0.13,ci,ci37221916,2019-08-13T21:52:49.789Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.67,0.124,17,reviewed,ci,ci
2019-07-06T04:18:32.600Z,35.8975,-117.7268333,8.21,3.16,ml,4,237,0.09011,0.03,ci,ci37221924,2019-08-13T21:57:59.198Z,"17km ESE of Little Lake, CA",earthquake,0.42,0.73,0.091,3,reviewed,ci,ci
2019-07-06T04:18:07.940Z,35.6658333,-117.4823333,4.15,3.39,mlr,33,47,0.08084,0.17,ci,ci38457839,2019-09-30T19:20:22.000Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.62,0.132,14,reviewed,ci,ci
2019-07-06T04:17:41.000Z,35.879,-117.6686667,6.95,2.96,ml,18,50,0.07847,0.12,ci,ci37221908,2019-08-13T20:42:22.527Z,"22km ESE of Little Lake, CA",earthquake,0.17,0.38,0.127,11,reviewed,ci,ci
2019-07-06T04:17:13.350Z,35.8593333,-117.7106667,-0.75,2.79,ml,11,93,0.1017,0.1,ci,ci37221900,2019-08-13T20:15:41.087Z,"20km ESE of Little Lake, CA",earthquake,0.21,0.5,0.083,6,reviewed,ci,ci
2019-07-06T04:16:48.800Z,35.824,-117.66,5.81,3.58,ml,23,47,0.05145,0.27,ci,ci37221884,2019-09-26T14:30:00.040Z,"23km N of Ridgecrest, CA",earthquake,0.37,0.84,0.193,18,reviewed,ci,ci
2019-07-06T04:16:36.160Z,35.8115,-117.6263333,7.49,3.14,ml,6,112,0.02381,0.15,ci,ci37221892,2019-08-13T19:27:11.916Z,"21km WNW of Searles Valley, CA",earthquake,0.91,0.93,0.032,2,reviewed,ci,ci
2019-07-06T04:16:17.230Z,35.8248333,-117.6715,8.56,3.52,ml,42,46,0.06081,0.12,ci,ci38457831,2019-09-26T14:30:26.040Z,"23km N of Ridgecrest, CA",earthquake,0.13,0.27,0.107,27,reviewed,ci,ci
2019-07-06T04:16:09.740Z,35.5308333,-117.4883333,7.18,2.94,ml,4,130,0.05949,0.05,ci,ci38457823,2019-09-26T14:30:26.040Z,"20km ESE of Ridgecrest, CA",earthquake,0.67,1.18,0.156,2,reviewed,ci,ci
2019-07-06T04:16:01.980Z,35.887,-117.689,9.01,3.13,ml,15,86,0.06838,0.13,ci,ci37221876,2019-08-13T18:43:36.130Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.52,0.105,10,reviewed,ci,ci
2019-07-06T04:15:24.200Z,35.9091667,-117.7355,10.22,2.94,ml,6,173,0.07785,0.05,ci,ci37221868,2019-08-13T18:20:37.178Z,"16km E of Little Lake, CA",earthquake,0.36,0.67,0.131,3,reviewed,ci,ci
2019-07-06T04:14:59.200Z,35.903,-117.7271667,4.42,3.04,ml,9,172,0.07676,0.12,ci,ci37221716,2019-08-13T17:20:45.996Z,"17km ESE of Little Lake, CA",earthquake,0.42,0.51,0.085,5,reviewed,ci,ci
2019-07-06T04:14:31.370Z,35.6795,-117.4906667,0.91,3.74,mlr,13,70,0.09565,0.19,ci,ci37221708,2019-08-16T17:53:33.223Z,"12km SW of Searles Valley, CA",earthquake,0.33,0.57,0.141,5,reviewed,ci,ci
2019-07-06T04:14:20.800Z,35.6041667,-117.4026667,6.72,3.84,mlr,23,103,0.05162,0.13,ci,ci37221644,2019-09-26T14:30:00.040Z,"18km S of Trona, CA",earthquake,0.23,0.35,0.304,3,reviewed,ci,ci
2019-07-06T04:13:55.120Z,35.9041667,-117.6808333,9.43,3.43,ml,9,79,0.05015,0.18,ci,ci37221636,2019-08-12T21:43:53.163Z,"21km E of Little Lake, CA",earthquake,0.7,1.88,0.085,6,reviewed,ci,ci
2019-07-06T04:13:07.080Z,35.5846667,-117.6145,9.73,4.8,mlr,62,32,0.1185,0.18,ci,ci38457815,2019-09-26T14:30:26.040Z,"7km SE of Ridgecrest, CA",earthquake,0.13,0.36,0.165,229,reviewed,ci,ci
2019-07-06T04:13:06.130Z,35.9091667,-117.6893333,8.39,3.63,mlr,11,72,0.04993,0.05,ci,ci37220324,2019-08-15T03:31:10.040Z,"20km E of Little Lake, CA",earthquake,0.16,0.4,0.121,6,reviewed,ci,ci
2019-07-06T04:12:44.170Z,35.841,-117.6408333,10.1,3.57,mlr,20,96,0.0433,0.13,ci,ci37221628,2019-08-12T21:30:35.253Z,"23km WNW of Searles Valley, CA",earthquake,0.24,0.45,0.115,13,reviewed,ci,ci
2019-07-06T04:12:18.850Z,35.8873333,-117.7228333,9.17,3.87,ml,13,188,0.08433,0.19,ci,ci37221620,2019-08-12T21:17:12.401Z,"17km ESE of Little Lake, CA",earthquake,0.59,0.79,0.102,9,reviewed,ci,ci
2019-07-06T04:12:13.820Z,35.6605,-117.4781667,7.05,3.52,mlr,16,88,0.07498,0.15,ci,ci38457807,2019-09-26T14:30:26.040Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.57,0.38,3,reviewed,ci,ci
2019-07-06T04:11:53.940Z,35.9116667,-117.7258333,6.76,3.08,ml,11,81,0.07112,0.1,ci,ci37221604,2019-08-12T20:09:48.006Z,"16km E of Little Lake, CA",earthquake,0.3,0.68,0.077,9,reviewed,ci,ci
2019-07-06T04:11:23.280Z,35.8793333,-117.6923333,11.35,3.25,ml,14,90,0.07643,0.13,ci,ci37221596,2019-08-12T19:42:47.056Z,"20km ESE of Little Lake, CA",earthquake,0.35,0.56,0.114,11,reviewed,ci,ci
2019-07-06T04:11:02.210Z,35.9023333,-117.6906667,7.27,3.83,mlr,27,47,0.05601,0.19,ci,ci37221588,2019-08-12T19:16:28.497Z,"20km E of Little Lake, CA",earthquake,0.23,0.65,0.1,12,reviewed,ci,ci
2019-07-06T04:10:51.890Z,35.9215,-117.6718333,2.91,3.58,ml,6,235,0.03158,0.21,ci,ci37221612,2019-08-12T20:20:35.868Z,"21km E of Little Lake, CA",earthquake,1.09,1.54,0.109,4,reviewed,ci,ci
2019-07-06T04:10:49.040Z,35.7776667,-117.5808333,10.41,3.85,ml,17,154,0.04034,0.12,ci,ci37221580,2019-09-26T14:30:00.040Z,"16km W of Searles Valley, CA",earthquake,0.25,0.48,0.199,7,reviewed,ci,ci
2019-07-06T04:10:37.520Z,35.835,-117.675,9.07,3.45,mlr,26,42,0.06584,0.14,ci,ci38457799,2019-09-26T14:30:26.040Z,"24km ESE of Little Lake, CA",earthquake,0.19,0.37,0.207,20,reviewed,ci,ci
2019-07-06T04:10:06.490Z,35.8218333,-117.6493333,6.35,3.26,ml,16,96,0.04256,0.18,ci,ci37221564,2019-08-12T18:11:44.155Z,"22km N of Ridgecrest, CA",earthquake,0.36,0.72,0.262,6,reviewed,ci,ci
2019-07-06T04:10:05.710Z,35.6353333,-117.3996667,3.04,3.38,ml,6,196,0.0705,0.14,ci,ci37221556,2019-08-12T18:05:21.164Z,"14km S of Trona, CA",earthquake,0.55,2.2,0.159,4,reviewed,ci,ci
2019-07-06T04:09:50.190Z,35.6916667,-117.5116667,8.69,3.45,ml,20,102,0.1124,0.16,ci,ci37221548,2019-08-12T17:39:52.849Z,"13km SW of Searles Valley, CA",earthquake,0.25,0.91,0.085,9,reviewed,ci,ci
2019-07-06T04:09:31.080Z,35.6781667,-117.5466667,11.16,3.37,ml,17,69,0.1145,0.16,ci,ci37221460,2019-08-10T00:14:21.530Z,"13km ENE of Ridgecrest, CA",earthquake,0.27,0.46,0.188,12,reviewed,ci,ci
2019-07-06T04:09:10.450Z,35.8881667,-117.7235,4.63,2.94,ml,13,78,0.08412,0.1,ci,ci37221452,2019-08-09T23:56:20.917Z,"17km ESE of Little Lake, CA",earthquake,0.22,0.41,0.071,4,reviewed,ci,ci
2019-07-06T04:08:45.480Z,35.8875,-117.6833333,8.77,3.44,ml,23,47,0.06594,0.11,ci,ci37221444,2019-08-09T21:36:45.954Z,"21km ESE of Little Lake, CA",earthquake,0.16,0.43,0.112,14,reviewed,ci,ci
2019-07-06T04:08:35.800Z,35.8688333,-117.6666667,6.45,3.41,ml,28,86,0.07723,0.14,ci,ci38457791,2019-09-26T14:30:26.040Z,"23km ESE of Little Lake, CA",earthquake,0.18,0.49,0.127,20,reviewed,ci,ci
2019-07-06T04:07:52.540Z,35.8978333,-117.7001667,8.54,3.04,ml,8,182,0.06426,0.08,ci,ci37221436,2019-08-09T21:17:34.624Z,"19km ESE of Little Lake, CA",earthquake,0.39,0.8,0.078,6,reviewed,ci,ci
2019-07-06T04:07:36.080Z,35.8615,-117.7193333,10.68,3.62,mlr,10,163,0.0645,0.25,ci,ci37221428,2019-08-09T21:07:18.792Z,"19km ESE of Little Lake, CA",earthquake,0.72,1.47,0.125,6,reviewed,ci,ci
2019-07-06T04:07:04.570Z,35.5551667,-117.5216667,5.64,4.68,mlr,90,24,0.05769,0.23,ci,ci38457775,2019-09-26T14:30:25.040Z,"16km ESE of Ridgecrest, CA",earthquake,0.13,0.5,0.219,249,reviewed,ci,ci
2019-07-06T04:06:50.070Z,35.6196667,-117.4608333,10.76,3.18,ml,13,86,0.03311,0.14,ci,ci37221212,2019-08-08T23:47:42.163Z,"17km SSW of Searles Valley, CA",earthquake,0.29,0.39,0.219,6,reviewed,ci,ci
2019-07-06T04:06:31.960Z,35.598,-117.3588333,5.81,3.21,ml,9,205,0.07304,0.1,ci,ci37221204,2019-08-08T23:11:19.817Z,"19km S of Trona, CA",earthquake,0.78,0.5,0.192,4,reviewed,ci,ci
2019-07-06T04:06:14.580Z,35.578,-117.3738333,5.91,3.79,mlr,18,73,0.05347,0.19,ci,ci38457887,2019-09-26T14:30:25.040Z,"21km S of Trona, CA",earthquake,0.28,0.62,0.124,44,reviewed,ci,ci
2019-07-06T04:06:10.320Z,35.8736667,-117.738,-0.41,3.13,ml,10,68,0.1027,0.25,ci,ci37221196,2019-08-08T22:50:25.407Z,"17km ESE of Little Lake, CA",earthquake,0.38,1.65,0.059,3,reviewed,ci,ci
2019-07-06T04:05:49.900Z,35.917,-117.7088333,2.34,3.9,ml,19,83,0.05658,0.11,ci,ci37221188,2019-09-26T14:30:00.040Z,"18km E of Little Lake, CA",earthquake,0.17,0.18,0.221,9,reviewed,ci,ci
2019-07-06T04:05:27.720Z,35.6578333,-117.4866667,1.93,3.55,ml,18,87,0.07392,0.16,ci,ci37221404,2019-09-26T14:30:00.040Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.37,0.186,8,reviewed,ci,ci
2019-07-06T04:05:14.130Z,35.8733333,-117.721,11.19,2.83,ml,10,151,0.07382,0.21,ci,ci37221412,2019-08-09T19:03:09.491Z,"18km ESE of Little Lake, CA",earthquake,0.51,1.02,0.083,5,reviewed,ci,ci
2019-07-06T04:04:57.540Z,35.8113333,-117.5838333,8.17,2.91,ml,14,224,0.01195,0.15,ci,ci37221396,2019-08-09T18:48:47.732Z,"17km WNW of Searles Valley, CA",earthquake,0.5,0.54,0.157,11,reviewed,ci,ci
2019-07-06T04:04:53.230Z,35.8926667,-117.7288333,6.47,3.08,ml,16,99,0.08422,0.13,ci,ci37221388,2019-08-09T18:31:20.756Z,"17km ESE of Little Lake, CA",earthquake,0.29,0.55,0.124,10,reviewed,ci,ci
2019-07-06T04:04:09.030Z,35.5761667,-117.3451667,4.14,3.11,ml,9,170,0.05349,0.19,ci,ci37221236,2019-08-16T17:43:59.960Z,"21km S of Trona, CA",earthquake,0.59,0.99,0.094,4,reviewed,ci,ci
2019-07-06T04:02:59.570Z,35.8821667,-117.7163333,4.85,3.48,ml,32,54,0.08337,0.16,ci,ci37221220,2019-09-26T14:30:00.040Z,"18km ESE of Little Lake, CA",earthquake,0.17,0.4,0.086,16,reviewed,ci,ci
2019-07-06T04:02:42.790Z,35.6935,-117.524,7.47,3.28,ml,17,79,0.118,0.19,ci,ci38457767,2019-08-09T17:49:21.390Z,"14km SW of Searles Valley, CA",earthquake,0.32,1.21,0.137,11,reviewed,ci,ci
2019-07-06T04:02:14.740Z,35.8911667,-117.683,2.23,3,ml,11,162,0.0625,0.12,ci,ci37221164,2019-08-08T21:01:54.534Z,"21km ESE of Little Lake, CA",earthquake,0.29,0.32,0.06,6,reviewed,ci,ci
2019-07-06T04:02:02.940Z,35.874,-117.6826667,4.37,2.87,ml,12,119,0.07826,0.17,ci,ci37221172,2019-08-08T21:11:59.826Z,"21km ESE of Little Lake, CA",earthquake,0.33,0.69,0.111,8,reviewed,ci,ci
2019-07-06T04:01:05.610Z,35.8373333,-117.6685,10.82,3.24,ml,20,82,0.06158,0.2,ci,ci37221156,2019-08-08T20:54:36.546Z,"24km N of Ridgecrest, CA",earthquake,0.4,0.49,0.122,13,reviewed,ci,ci
2019-07-06T04:00:58.520Z,35.55,-117.3796667,2.29,3.2,ml,8,126,0.02788,0.18,ci,ci37221180,2019-08-08T21:25:06.096Z,"24km S of Trona, CA",earthquake,0.63,0.29,0.108,4,reviewed,ci,ci
2019-07-06T04:00:36.030Z,35.9475,-117.7018333,4.68,3.2,ml,12,148,0.04175,0.07,ci,ci37221148,2019-08-08T19:54:03.526Z,"18km E of Little Lake, CA",earthquake,0.23,0.21,0.182,7,reviewed,ci,ci
2019-07-06T04:00:10.650Z,35.8936667,-117.7386667,6.94,3.04,ml,11,99,0.08489,0.13,ci,ci37221140,2019-08-08T19:49:01.692Z,"16km ESE of Little Lake, CA",earthquake,0.32,0.84,0.166,6,reviewed,ci,ci
2019-07-06T03:59:48.610Z,35.8751667,-117.7141667,4.37,3.53,mlr,35,66,0.0782,0.16,ci,ci38457759,2019-09-26T14:30:25.040Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.4,0.156,28,reviewed,ci,ci
2019-07-06T03:59:24.000Z,35.8928333,-117.7238333,8.02,3.47,ml,20,77,0.08108,0.11,ci,ci37221132,2019-08-08T19:23:57.308Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.51,0.135,14,reviewed,ci,ci
2019-07-06T03:58:25.260Z,35.66,-117.4608333,8.99,3.6,ml,14,115,0.07335,0.13,ci,ci37221124,2019-08-08T19:12:06.507Z,"13km SSW of Searles Valley, CA",earthquake,0.24,0.71,0.107,9,reviewed,ci,ci
2019-07-06T03:57:50.900Z,35.869,-117.6613333,7.21,4.31,mlr,38,43,0.07425,0.14,ci,ci37421229,2019-09-26T14:30:25.040Z,"23km ESE of Little Lake, CA",earthquake,0.15,0.38,0.116,91,reviewed,ci,ci
2019-07-06T03:57:37.970Z,35.8908333,-117.6995,4.57,3.59,mlr,22,48,0.06952,0.14,ci,ci37221116,2019-09-26T14:30:00.040Z,"19km ESE of Little Lake, CA",earthquake,0.2,0.44,0.097,12,reviewed,ci,ci
2019-07-06T03:56:33.520Z,35.918,-117.7361667,6.52,3.53,ml,26,48,0.0732,0.12,ci,ci37221108,2019-09-26T14:30:00.040Z,"16km E of Little Lake, CA",earthquake,0.15,0.39,0.117,16,reviewed,ci,ci
2019-07-06T03:56:01.640Z,35.8818333,-117.674,4.37,3.48,ml,22,48,0.06866,0.17,ci,ci37221100,2019-09-26T14:30:00.040Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.46,0.135,11,reviewed,ci,ci
2019-07-06T03:55:20.020Z,35.9055,-117.6875,8.43,4.06,mlr,42,37,0.05194,0.16,ci,ci38457735,2019-09-26T14:30:25.040Z,"20km E of Little Lake, CA",earthquake,0.14,0.34,0.134,34,reviewed,ci,ci
2019-07-06T03:55:03.710Z,35.63,-117.4376667,4.24,3.14,ml,6,151,0.04779,0.19,ci,ci37221092,2019-08-08T17:53:06.155Z,"16km SSW of Searles Valley, CA",earthquake,0.54,0.76,0.182,4,reviewed,ci,ci
2019-07-06T03:54:46.840Z,35.78,-117.5856667,10.44,3.5,mlr,40,54,0.03694,0.16,ci,ci38457727,2019-09-30T19:20:17.169Z,"16km W of Searles Valley, CA",earthquake,0.17,0.36,0.09,30,reviewed,ci,ci
2019-07-06T03:53:57.980Z,35.9025,-117.6808333,8.09,3.67,ml,19,84,0.05161,0.15,ci,ci37221076,2019-08-08T16:59:06.817Z,"21km E of Little Lake, CA",earthquake,0.3,0.59,0.081,15,reviewed,ci,ci
2019-07-06T03:53:40.350Z,35.7051667,-117.5235,10.04,3.27,ml,10,78,0.1257,0.09,ci,ci37221068,2019-08-08T16:32:28.432Z,"13km WSW of Searles Valley, CA",earthquake,0.25,0.56,0.055,3,reviewed,ci,ci
2019-07-06T03:53:40.290Z,35.8696667,-117.7106667,5.8,3.68,mlr,26,47,0.07522,0.11,ci,ci38457719,2019-09-26T14:30:29.040Z,"19km ESE of Little Lake, CA",earthquake,0.15,0.47,0.216,18,reviewed,ci,ci
2019-07-06T03:53:20.900Z,35.775,-117.5638333,11.75,3.47,ml,10,155,0.04901,0.16,ci,ci37220908,2019-08-15T02:31:16.040Z,"14km W of Searles Valley, CA",earthquake,0.47,0.79,0.179,5,reviewed,ci,ci
2019-07-06T03:52:59.340Z,35.9273333,-117.7415,6.24,3.69,ml,23,38,0.06563,0.16,ci,ci37220748,2019-08-08T00:32:42.602Z,"15km E of Little Lake, CA",earthquake,0.23,0.61,0.128,16,reviewed,ci,ci
2019-07-06T03:52:54.840Z,35.5768333,-117.4073333,3.6,3.6,mlr,24,71,0.04575,0.19,ci,ci37220612,2019-09-26T14:29:59.040Z,"21km S of Trona, CA",earthquake,0.29,0.47,0.137,7,reviewed,ci,ci
2019-07-06T03:52:23.960Z,35.7508333,-117.6025,6.81,3.35,ml,9,223,0.06489,0.11,ci,ci37220604,2019-08-15T02:27:14.040Z,"16km NNE of Ridgecrest, CA",earthquake,0.74,0.46,0.108,4,reviewed,ci,ci
2019-07-06T03:52:03.730Z,35.8996667,-117.6963333,9.69,3.57,ml,11,119,0.06089,0.11,ci,ci37220596,2019-08-08T22:29:57.040Z,"19km ESE of Little Lake, CA",earthquake,0.31,0.6,0.081,5,reviewed,ci,ci
2019-07-06T03:50:59.710Z,35.9035,-117.7001667,8.26,4.97,mlr,43,38,0.05997,0.17,ci,ci38457703,2019-09-26T14:30:25.040Z,"19km E of Little Lake, CA",earthquake,0.16,0.41,0.184,246,reviewed,ci,ci
2019-07-06T03:50:49.350Z,35.9101667,-117.739,10.71,3.79,mlr,13,96,0.0749,0.08,ci,ci37220316,2019-09-26T14:29:59.040Z,"15km E of Little Lake, CA",earthquake,0.2,0.4,0.217,9,reviewed,ci,ci
2019-07-06T03:50:34.000Z,35.894,-117.7383333,8.37,3.45,ml,12,71,0.08488,0.08,ci,ci37220588,2019-08-15T02:26:20.040Z,"16km ESE of Little Lake, CA",earthquake,0.2,0.67,0.148,9,reviewed,ci,ci
2019-07-06T03:50:11.070Z,35.9036667,-117.7248333,6.5,3.79,mlr,27,58,0.07483,0.14,ci,ci37421773,2019-08-08T22:29:25.040Z,"17km ESE of Little Lake, CA",earthquake,0.17,0.45,0.104,12,reviewed,ci,ci
2019-07-06T03:49:52.420Z,35.8261667,-117.6841667,7.08,3.83,mlr,37,27,0.06791,0.19,ci,ci38457695,2019-09-26T14:30:25.040Z,"23km N of Ridgecrest, CA",earthquake,0.19,0.42,0.125,23,reviewed,ci,ci
2019-07-06T03:49:24.980Z,35.5571667,-117.3851667,3.51,3.78,mlr,10,150,0.03629,0.11,ci,ci37220308,2019-09-26T14:29:59.040Z,"23km S of Trona, CA",earthquake,0.29,0.38,0.126,5,reviewed,ci,ci
2019-07-06T03:48:24.660Z,35.9025,-117.69,0.5,3.98,mlr,14,82,0.05556,0.12,ci,ci37220300,2019-08-08T22:28:21.040Z,"20km E of Little Lake, CA",earthquake,0.2,0.34,0.188,6,reviewed,ci,ci
2019-07-06T03:47:53.420Z,35.9011667,-117.7495,5.04,5.5,mw,49,33,0.07334,0.16,ci,ci38457687,2019-09-26T14:30:24.040Z,"15km ESE of Little Lake, CA",earthquake,0.13,0.5,,4,reviewed,ci,ci
2019-07-06T03:47:00.080Z,35.902,-117.7436667,8.46,3.57,mlr,13,153,0.07646,0.11,ci,ci37220292,2019-08-15T02:19:57.040Z,"15km ESE of Little Lake, CA",earthquake,0.33,0.58,0.093,7,reviewed,ci,ci
2019-07-06T03:46:38.500Z,35.6573333,-117.45,2.12,3.72,mlr,11,141,0.07137,0.21,ci,ci37220284,2019-08-15T02:16:26.040Z,"13km SSW of Searles Valley, CA",earthquake,0.44,0.54,0.1,7,reviewed,ci,ci
2019-07-06T03:46:26.870Z,35.6805,-117.4703333,6.85,4.26,mlr,38,65,0.09403,0.17,ci,ci38457679,2019-09-26T14:30:24.040Z,"11km SSW of Searles Valley, CA",earthquake,0.18,0.6,0.123,20,reviewed,ci,ci
2019-07-06T03:45:54.830Z,35.7036667,-117.5063333,11.11,3.52,mlr,18,118,0.1223,0.21,ci,ci37220276,2019-08-08T22:27:51.040Z,"12km SW of Searles Valley, CA",earthquake,0.36,0.74,0.078,10,reviewed,ci,ci
2019-07-06T03:45:29.320Z,35.8835,-117.7276667,7.51,3.46,mlr,17,140,0.08066,0.16,ci,ci37220268,2019-08-08T22:27:24.040Z,"17km ESE of Little Lake, CA",earthquake,0.33,0.71,0.106,11,reviewed,ci,ci
2019-07-06T03:45:13.210Z,35.9026667,-117.7426667,8.47,3.49,mlr,11,97,0.07669,0.08,ci,ci37220108,2019-08-08T22:26:55.040Z,"15km ESE of Little Lake, CA",earthquake,0.21,0.51,0.115,10,reviewed,ci,ci
2019-07-06T03:45:09.010Z,35.9186667,-117.7188333,3.32,3.47,mlr,25,42,0.06275,0.16,ci,ci38457671,2019-08-08T22:26:31.040Z,"17km E of Little Lake, CA",earthquake,0.21,0.62,0.183,14,reviewed,ci,ci
2019-07-06T03:44:50.150Z,35.8971667,-117.7305,9.84,3.29,ml,10,72,0.08241,0.09,ci,ci37219948,2019-08-15T02:15:38.040Z,"16km ESE of Little Lake, CA",earthquake,0.25,0.73,0.078,9,reviewed,ci,ci
2019-07-06T03:44:17.670Z,35.9045,-117.693,6.44,3.96,mlr,30,46,0.05543,0.15,ci,ci37219924,2019-09-26T14:29:59.040Z,"20km E of Little Lake, CA",earthquake,0.17,0.48,0.158,25,reviewed,ci,ci
2019-07-06T03:44:01.600Z,35.9135,-117.7276667,6.96,3.86,mlr,24,51,0.0715,0.21,ci,ci38457663,2019-09-26T14:30:24.040Z,"16km E of Little Lake, CA",earthquake,0.35,0.81,0.175,27,reviewed,ci,ci
